City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
92,udachny,66.4167,112.4,9.140000000000043,45,29,4.8,RU,1686608490
93,las tablas,7.7667,-80.2833,30.100000000000023,99,18,2.67,PA,1686608583
94,praia da vitoria,38.7333,-27.0667,21.140000000000043,88,40,2.5,PT,1686608696
95,aswan,24.0934,32.907,33.34000000000003,20,0,2.72,EG,1686608696
96,puerto leguizamo,-0.1934,-74.7819,27.27000000000004,84,81,0.74,CO,1686608696
97,novosergiyevka,52.0934,53.6528,14.03000000000003,62,100,8.34,RU,1686608696
98,akrehamn,59.2667,5.1833,14.010000000000048,62,100,0.51,NO,1686608697
99,sao joao da barra,-21.6403,-41.0511,23.05000000000001,86,26,3.54,BR,1686608697
100,lata,40.1629,-8.3327,15.550000000000011,98,11,1.13,PT,1686608697
101,san patricio,28.017,-97.5169,35.09000000000003,51,0,7.46,US,1686608697
102,puerto natales,-51.7236,-72.4875,2.180000000000007,92,100,2.52,CL,1686608697
103,nova sintra,14.8667,-24.7167,21.920000000000016,83,77,6.39,CV,1686608697
104,bandar abbas,27.1865,56.2808,28.99000000000001,70,63,1.03,IR,1686608698
105,isafjordur,66.0755,-23.124,9.700000000000045,73,3,3.81,IS,1686608477
106,margaret river,-33.95,115.0667,15.470000000000027,69,94,6.54,AU,1686608698
107,blackmans bay,-43.0167,147.3167,6.07000000000005,90,55,2.99,AU,1686608477
108,mzimba,-11.9,33.6,17.77000000000004,55,95,1.03,MW,1686608698
109,kapuskasing,49.4169,-82.4331,21.05000000000001,56,100,4.12,CA,1686608582
110,hirakud,21.5167,83.8667,31.02000000000004,36,100,0.68,IN,1686608699
111,savelugu,9.6244,-0.8253,26.930000000000007,66,89,2.75,GH,1686608699
112,coahuayana de hidalgo,18.7,-103.6583,32.44,50,86,3.89,MX,1686608699
113,anadyr,64.75,177.4833,12.28000000000003,62,0,6.0,RU,1686608699
114,port alfred,-33.5906,26.891,12.879999999999995,77,98,1.34,ZA,1686608699
115,lebu,-37.6167,-73.65,9.29000000000002,81,0,7.15,CL,1686608699
116,uturoa,-16.7333,-151.4333,27.060000000000002,70,4,8.1,PF,1686608513
117,mount carmel,38.4109,-87.7614,21.970000000000027,45,0,4.82,US,1686608700
118,jamestown,42.097,-79.2353,13.770000000000039,83,100,7.72,US,1686608700
119,brookings,44.3114,-96.7984,25.140000000000043,36,40,6.17,US,1686608566
120,georgetown,5.4112,100.3354,28.960000000000036,82,20,3.6,MY,1686608537
121,dryden,49.7833,-92.7503,26.160000000000025,25,0,2.57,CA,1686608700
122,choyr,46.3611,108.3611,18.420000000000016,35,15,1.39,MN,1686608701
123,carbonear,47.7332,-53.2148,8.410000000000025,84,100,6.78,CA,1686608531
124,ancud,-41.8697,-73.8203,6.260000000000048,82,8,1.41,CL,1686608543
125,chiang saen,20.2751,100.0869,26.129999999999995,99,100,0.67,TH,1686608701
126,iskateley,67.6803,53.1512,7.439999999999998,89,79,5.8,RU,1686608497
127,pauini,-7.7136,-66.9764,24.510000000000048,96,79,0.51,BR,1686608702
128,lanark,55.6737,-3.7817,18.230000000000018,82,37,2.33,GB,1686608672
129,longyearbyen,78.2186,15.6401,1.910000000000025,87,75,5.66,SJ,1686608703
130,sakakah,29.9697,40.2064,27.760000000000048,22,0,6.0,SA,1686608416
131,utrik,11.2278,169.8474,27.49000000000001,82,89,8.59,MH,1686608704
132,kourou,5.1552,-52.6478,27.03000000000003,87,11,3.77,GF,1686608704
133,plouzane,48.3833,-4.6167,14.100000000000023,91,75,3.6,FR,1686608706
134,rasskazovo,52.6714,41.9033,11.010000000000048,69,100,6.91,RU,1686608418
135,tlapa de comonfort,17.55,-98.55,35.83000000000004,22,68,2.66,MX,1686608706
136,khandyga,62.6667,135.6,8.920000000000016,55,100,2.87,RU,1686608706
137,hamilton,39.1834,-84.5333,20.680000000000007,60,40,6.17,US,1686608621
138,andovoranto,-18.95,49.1,20.200000000000045,94,32,2.31,MG,1686608707
139,keflavik,64.0049,-22.5624,9.240000000000009,76,75,2.57,IS,1686608707
140,alice springs,-23.7,133.8833,5.75,75,0,3.09,AU,1686608471
141,al jawf,29.5,38.75,26.930000000000007,24,0,3.66,SA,1686608707
142,west bay,19.3667,-81.4167,31.04000000000002,73,20,6.17,KY,1686608707
143,aasiaat,68.7098,-52.8699,0.8400000000000318,78,51,10.38,GL,1686608707
144,tenno,39.9,139.9667,21.560000000000002,93,100,1.1,JP,1686608708
145,kudahuvadhoo,2.6708,72.8944,28.400000000000034,78,44,7.42,MV,1686608708
146,mynamaki,60.7446,22.0243,13.080000000000041,70,10,2.49,FI,1686608708
147,bentiu,9.2333,29.8333,27.100000000000023,64,89,2.0,SS,1686608709
148,stanley,54.868,-1.6985,14.740000000000009,84,50,2.06,GB,1686608709
149,zdvinsk,54.7021,78.661,7.57000000000005,73,55,2.08,RU,1686608709
150,nar'yan-mar,67.6713,53.087,7.410000000000025,89,78,5.83,RU,1686608476
151,santa elena de uairen,4.6167,-61.1333,22.49000000000001,84,30,1.78,VE,1686608536
152,hotan,37.0997,79.9269,26.840000000000032,23,54,3.36,CN,1686608710
153,fukuecho,32.6881,128.8419,22.54000000000002,84,100,1.93,JP,1686608710
154,la passe,45.5549,-0.8967,19.430000000000007,94,97,3.72,FR,1686608710
155,katerini,40.2719,22.5025,20.29000000000002,89,69,2.27,GR,1686608710
156,nanfeng,23.7434,111.7959,24.860000000000014,75,46,0.35,CN,1686608710
157,palmas,-10.2128,-48.3603,28.930000000000007,51,0,2.06,BR,1686608711
158,puerto aysen,-45.4,-72.7,3.150000000000034,92,67,1.67,CL,1686608514
159,santo antonio do taua,-1.1519,-48.1294,25.970000000000027,97,25,1.97,BR,1686608711
160,angaur state,6.906,134.13,26.52000000000004,86,100,5.26,PW,1686608711
161,saudarkrokur,65.7461,-19.6394,12.800000000000011,67,100,1.16,IS,1686608711
162,nuku'alofa,-21.1333,-175.2,21.189999999999998,88,75,1.03,TO,1686608711
163,zhijiang,30.4214,111.7533,22.180000000000007,79,100,3.55,CN,1686608712
164,north bend,43.4065,-124.2243,24.02000000000004,72,40,8.23,US,1686608712
165,katiola,8.1333,-5.1,25.350000000000023,89,33,2.83,CI,1686608712
166,guerrero negro,27.9769,-114.0611,20.810000000000002,56,0,8.96,MX,1686608552
167,waingapu,-9.6567,120.2641,22.590000000000032,85,13,4.22,ID,1686608712
168,kiama,-34.6833,150.8667,13.650000000000034,88,23,2.39,AU,1686608713
169,klyuchi,52.2667,79.1667,14.980000000000018,85,74,4.4,RU,1686608713
170,chonchi,-42.6128,-73.8092,5.07000000000005,93,12,1.15,CL,1686608713
171,tari,12.4086,4.4914,27.700000000000045,69,61,4.37,NG,1686608713
172,aykhal,66.0,111.5,9.660000000000025,50,52,4.67,RU,1686608714
173,tiksi,71.6872,128.8694,1.57000000000005,91,73,1.21,RU,1686608714
174,pacific grove,36.6177,-121.9166,20.360000000000014,75,40,7.2,US,1686608714
175,fale old settlement,-9.3852,-171.2468,28.370000000000005,77,15,5.62,TK,1686608714
176,mayya,61.7333,130.2811,5.6200000000000045,59,95,3.31,RU,1686608714
177,bafia,4.75,11.2333,20.710000000000036,98,100,0.6,CM,1686608715
178,hithadhoo,-0.6,73.0833,28.129999999999995,75,87,1.76,MV,1686608507
179,tabou,4.423,-7.3528,25.600000000000023,77,96,4.41,CI,1686608715
180,limassol,34.675,33.0333,21.04000000000002,88,20,2.06,CY,1686608715
181,wad medani,14.4012,33.5199,32.379999999999995,44,65,2.82,SD,1686608715
182,kabalo,-6.05,26.9167,24.960000000000036,47,81,0.92,CD,1686608716
183,tazovsky,67.4667,78.7,0.7700000000000387,97,100,8.32,RU,1686608512
184,machico,32.7,-16.7667,20.400000000000034,81,40,2.57,PT,1686608716
185,santa maria da vitoria,-13.3947,-44.1886,26.420000000000016,38,59,1.73,BR,1686608716
186,masindi,1.6744,31.715,17.29000000000002,95,25,1.4,UG,1686608716
187,aripuana,-9.1667,-60.6333,28.310000000000002,65,85,1.1,BR,1686608669
188,santa cruz,-17.8,-63.1667,11.03000000000003,76,100,8.23,BO,1686608717
189,weno,7.4515,151.8468,29.970000000000027,79,75,5.14,FM,1686608717
190,madimba,-10.4,40.3333,21.930000000000007,82,0,2.73,TZ,1686608717
191,usogorsk,63.4106,48.6872,13.310000000000002,76,98,4.37,RU,1686608717
192,rushville,39.6092,-85.4464,18.810000000000002,55,64,3.58,US,1686608717
193,venice,27.0998,-82.4543,31.700000000000045,73,0,3.09,US,1686608718
194,mammoth lakes,37.6485,-118.9721,14.03000000000003,65,40,3.09,US,1686608718
195,talnakh,69.4865,88.3972,7.340000000000032,96,100,3.53,RU,1686608718
196,pakxan,18.3778,103.6601,24.180000000000007,96,100,2.58,LA,1686608718
197,kamaishi,39.2667,141.8833,17.75,96,100,1.97,JP,1686608718
198,susuman,62.7833,148.1667,20.980000000000018,47,98,2.33,RU,1686608485
199,huilong,31.8111,121.655,21.180000000000007,92,100,2.28,CN,1686608719
200,chibougamau,49.9168,-74.3659,25.79000000000002,31,0,3.6,CA,1686608719
201,luanda,-8.8368,13.2343,23.0,83,75,3.09,AO,1686608497
202,shihezi,44.3,86.0333,19.640000000000043,31,60,1.92,CN,1686608719
203,hilo,19.7297,-155.09,28.850000000000023,61,20,4.63,US,1686608529
204,hami,42.8,93.45,27.010000000000048,27,61,7.54,CN,1686608719
205,happy valley-goose bay,53.3168,-60.3315,19.170000000000016,39,100,4.12,CA,1686608720
206,severo-yeniseyskiy,60.3725,93.0408,7.939999999999998,66,100,2.07,RU,1686608517
207,mitsamiouli,-11.3847,43.2844,25.670000000000016,61,4,2.53,KM,1686608720
208,porto novo,6.4965,2.6036,26.900000000000034,80,37,2.91,BJ,1686608556
209,mount pearl,47.5166,-52.7813,7.689999999999998,89,100,5.66,CA,1686608720
210,juwana,-6.715,111.1514,23.689999999999998,92,98,2.31,ID,1686608720
211,thisted,56.9552,8.6949,16.75,83,67,3.6,DK,1686608721
212,tangalle,6.024,80.7911,26.510000000000048,84,96,5.63,LK,1686608719
213,hermanus,-34.4187,19.2345,15.450000000000045,81,100,10.96,ZA,1686608721
214,juan de ayolas,-27.4,-56.9,11.400000000000034,47,99,4.13,PY,1686608721
215,port lincoln,-34.7333,135.8667,13.680000000000007,64,57,10.36,AU,1686608721
216,college,64.8569,-147.8028,17.180000000000007,32,75,5.66,US,1686608721
217,fort mcmurray,56.7268,-111.381,20.77000000000004,45,20,3.09,CA,1686608517
218,kodiak,57.79,-152.4072,10.730000000000018,58,100,5.66,US,1686608722
219,nueva gerona,21.8833,-82.8,30.620000000000005,61,21,4.23,CU,1686608722
220,leshan,29.5623,103.7639,20.29000000000002,77,90,0.63,CN,1686608722
221,george town,5.4112,100.3354,28.960000000000036,82,20,3.6,MY,1686608598
222,westport,41.1415,-73.3579,23.75,88,100,6.69,US,1686608722
223,brisas barra de suchiate,14.55,-92.2167,32.10000000000002,69,69,4.7,MX,1686608723
224,houlton,46.1262,-67.8403,26.230000000000018,38,0,3.09,US,1686608723
225,punta arenas,-53.15,-70.9167,5.060000000000002,75,20,10.29,CL,1686608582
226,afaahiti,-17.75,-149.2833,28.930000000000007,76,52,8.52,PF,1686608723
227,ginir,7.1333,40.7,14.370000000000005,85,86,2.55,ET,1686608723
228,taroa,8.7058,171.2275,28.25,79,98,7.11,MH,1686608516
229,changji,44.0167,87.3167,22.439999999999998,56,0,1.0,CN,1686608724
230,ilulissat,69.2167,-51.1,3.0100000000000477,65,75,4.63,GL,1686608724
231,atafu village,-8.5421,-172.5159,28.439999999999998,77,19,5.31,TK,1686608488
232,malango,-2.9627,119.9001,18.83000000000004,97,68,0.84,ID,1686608724
233,tanjung pandan,-2.75,107.65,25.680000000000007,91,90,2.43,ID,1686608724
234,praia,14.9215,-23.5087,27.30000000000001,57,0,6.69,CV,1686608724
235,bongouanou,6.6486,-4.1992,20.980000000000018,94,31,0.9,CI,1686608725
236,mutuali,-14.8706,37.0044,16.680000000000007,52,11,0.67,MZ,1686608725
237,ad dindar,13.2,34.1667,32.30000000000001,42,88,1.12,SD,1686608725
238,sant lluis,39.8526,4.2594,22.220000000000027,94,20,3.09,ES,1686608496
239,dalandzadgad,43.5708,104.425,18.78000000000003,29,3,3.9,MN,1686608726
240,pandan,14.0453,124.1694,27.410000000000025,82,100,3.32,PH,1686608726
241,belmonte,-15.8631,-38.8828,23.370000000000005,84,0,2.62,BR,1686608726
242,karapinar,37.716,33.5506,16.03000000000003,73,99,3.0,TR,1686608726
243,kruisfontein,-34.0033,24.7314,11.600000000000023,66,96,8.1,ZA,1686608727
244,sufalat sama'il,23.3167,58.0167,31.82000000000005,19,100,1.07,OM,1686608727
245,tsiombe,-25.3,45.4833,19.55000000000001,90,33,0.91,MG,1686608727
246,klaksvik,62.2266,-6.589,7.510000000000048,72,1,0.61,FO,1686608727
247,shubarshi,48.5872,57.1869,25.28000000000003,20,100,4.16,KZ,1686608727
